OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
1636897,LOP221117000158,3839 MIDVALE AV,MIDVALE AV,10851,STOLEN VEHICLE,1668666828000,6071033,2116843,C,22Y,CCD4,11/17/22  6:33:48 AM,1668683694000,22,3,2
1636898,LOP221117000165,559 16TH ST,16TH ST,945A,AMBULANCE REQUESTED,1668667319000,6049479,2121033,C,04X,CCD3,11/17/22  6:41:59 AM,1668667319000,4,1,1
1636899,LOP221117000167,29TH ST&BROADWAY,ST&BROADWAY,HAZ,HAZARDOUS SITUATION/,1668667347000,6052445,2124900,C,08X,CCD3,11/17/22  6:42:27 AM,1668715205000,8,2,1
1636900,LOP221117000169,17TH ST&MADISON ST,ST&MADISON ST,160B,VEH PARKED IN SIGNED,1668668001000,6052530,2120088,C,04X,CCD3,11/17/22  6:53:21 AM,1668728702000,4,1,1
1636901,LOP221117000170,1530 13TH AV,13TH AV,273_6,VIOLATION OF COURT O,1668668132000,6057188,2115078,C,19X,CCD2,11/17/22  6:55:32 AM,1668701191000,19,3,2
1636902,LOP221117000172,1923 55TH AV,55TH AV,R10851,RECOVERED STOLEN VEH,1668668232000,6070526,2107395,C,27Y,CCD6,11/17/22  6:57:12 AM,1668686777000,27,4,3
1636903,LOP221117000173,103RD AV&BIRCH ST,AV&BIRCH ST,955,ANIMAL-STRAYING,1668668279000,6081015,2097001,C,32Y,CCD7,11/17/22  6:57:59 AM,1668676595000,32,5,3
1636904,LOP221117000174,455 7TH ST,7TH ST,RR,REPORT REVIEW,1668668358000,6049039,2118440,C,03Y,CCD3,11/17/22  6:59:18 AM,1668670306000,3,1,1
1636905,LOP221117000177,NB S13&TUNNEL RD,S13&TUNNEL RD,SIGNAL,SIGNALS-MALFUNCTIONI,1668668573000,6061816,2136649,C,13Y,CCD1,11/17/22  7:02:53 AM,1668669335000,13,2,1
1636906,LOP221117000176,5656 OCEAN VIEW DR,OCEAN VIEW DR,HAZ,HAZARDOUS SITUATION/,1668668562000,6056185,2134366,C,12Y,CCD1,11/17/22  7:02:42 AM,1668672433000,12,2,1
1636907,LOP221117000175,5978 RINCON DR,RINCON DR,SPEC,SPECIAL ASSIGNMENT,1668668555000,6069353,2127643,C,13Z,CCD4,11/17/22  7:02:35 AM,1668699882000,13,2,1
1636908,LOP221117000179,6900 BANCROFT AV,BANCROFT AV,RR,REPORT REVIEW,1668668604000,6076279,2106522,C,30Y,CCD6,11/17/22  7:03:24 AM,1668672047000,30,5,3
1636909,LOP221117000178,1103 EMBARCADERO,EMBARCADERO,A10851,ATTEMPTED AUTO THEFT,1668668599000,6055463,2114217,C,19X,CCD2,11/17/22  7:03:19 AM,1668668672000,19,3,2
1636910,LOP221117000182,365 49TH ST,49TH ST,459AU,AUTO BURGLARY,1668668740000,6054475,2131173,C,12X,CCD1,11/17/22  7:05:40 AM,1668668741000,12,2,1
1636911,LOP221117000181,250 FRANK H OGAWA PLZ,FRANK H OGAWA PLZ,SECCK,SECURITY CHECK,1668668730000,6049604,2120711,C,04X,CCD3,11/17/22  7:05:30 AM,1668670799000,4,1,1
1636912,LOP221117000184,88TH AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,929AU,AUTO ON FIRE,1668668966000,6077300,2100265,C,34X,CCD7,11/17/22  7:09:26 AM,1668668966000,34,5,3
1636913,LOP221117000185,2320 PARK BLVD,PARK BLVD,10851,STOLEN VEHICLE,1668669071000,6057506,2119047,C,17Y,CCD2,11/17/22  7:11:11 AM,1668688360000,17,3,2
1636914,LOP221117000186,400 29TH ST,29TH ST,602L,TRESPASS:,1668669088000,6051865,2125060,C,08X,CCD3,11/17/22  7:11:28 AM,1668682683000,8,2,1
1636915,LOP221117000188,3015 ADELINE ST,ADELINE ST,933R,ALARM-RINGER,1668669131000,6047092,2126732,C,07X,CCD3,11/17/22  7:12:11 AM,1668728599000,7,1,1
1636916,LOP221117000187,783 17TH ST,17TH ST,243E,BATTERY ON CO-HABITA,1668669123000,6048020,2122082,C,05X,CCD3,11/17/22  7:12:03 AM,1668677789000,5,1,1
1636917,LOP221117000190,11889 SKYLINE BLVD,SKYLINE BLVD,945A,AMBULANCE REQUESTED,1668669251000,6078909,2117690,C,22Y,CCD4,11/17/22  7:14:11 AM,1668669251000,22,3,2
1636918,LOP221117000192,7622 MACARTHUR BLVD,MACARTHUR BLVD,970B,AUTO BLOCKING DRIVEW,1668669397000,6079088,2106242,A,30Y,CCD6,11/17/22  7:16:37 AM,1668671004000,30,5,3
1636919,LOP221117000191,98TH AV&BIGGE AV,AV&BIGGE AV,459AU,AUTO BURGLARY,1668669386000,6071795,2092515,C,31Y,CCD7,11/17/22  7:16:26 AM,1668669400000,31,5,3
1636920,LOP221117000193,1850 ALICE ST,ALICE ST,945A,AMBULANCE REQUESTED,1668669549000,6051979,2120634,C,04X,CCD3,11/17/22  7:19:09 AM,1668673074000,4,1,1
1636921,LOP221117000194,693 33RD ST,33RD ST,955F,INJURIED ANIMAL,1668669610000,6050182,2126903,C,06X,CCD3,11/17/22  7:20:10 AM,1668674954000,6,1,1
1636922,LOP221117000195,4093 WATERHOUSE RD,WATERHOUSE RD,422.6,HATE CRIME,1668669693000,6067049,2121898,P,22X,CCD4,11/17/22  7:21:33 AM,1668669694000,22,3,2
1636923,LOP221117000196,559 16TH ST,16TH ST,945A,AMBULANCE REQUESTED,1668669813000,6049479,2121033,C,04X,CCD3,11/17/22  7:23:33 AM,1668669832000,4,1,1
1636924,LOP221117000197,3250 HOLLIS ST,HOLLIS ST,459,BURGLARY,1668669979000,6046492,2127829,C,07X,CCD3,11/17/22  7:26:19 AM,1668678808000,7,1,1
1636925,LOP221117000198,329 LESTER AV,LESTER AV,EVAL,EVALUATION,1668670009000,6055902,2119119,C,15X,CCD2,11/17/22  7:26:49 AM,1668670011000,15,3,2
1636926,LOP221117000199,5922 ACACIA AV,ACACIA AV,933R,ALARM-RINGER,1668670068000,6058841,2134363,C,13X,CCD1,11/17/22  7:27:48 AM,1668748740000,13,2,1
1636927,LOP221117000200,4500 SAN LEANDRO ST,SAN LEANDRO ST,975,STAND BY AND PRESERV,1668670233000,6065827,2107170,C,26X,CCD5,11/17/22  7:30:33 AM,1668676658000,26,4,3
1636928,LOP221117000201,8391 NEY AV,NEY AV,R10851,RECOVERED STOLEN VEH,1668670349000,6081675,2104442,C,35X,CCD7,11/17/22  7:32:29 AM,1668739245000,35,5,3
1636929,LOP221117000202,98TH AV&BIGGE AV,AV&BIGGE AV,459AU,AUTO BURGLARY,1668670474000,6071795,2092515,C,31Y,CCD7,11/17/22  7:34:34 AM,1668716411000,31,5,3
1636930,LOP221117000203,1267 80TH AV,80TH AV,415C,415 UNKNOWN,1668670603000,6074836,2101839,C,26Y,CCD7,11/17/22  7:36:43 AM,1668730084000,26,4,3
1636931,LOP221117000206,601 WEBSTER ST,WEBSTER ST,FNDPRO,FOUND PROPERTY,1668670773000,6049634,2117856,C,03X,CCD2,11/17/22  7:39:33 AM,1668686374000,3,1,1
1636932,LOP221117000204,DOOLITTLE DR&SWAN WY,DR&SWAN WY,BTNFO,BEAT INFORMATION,1668670739000,6067852,2092643,C,31X,CCD7,11/17/22  7:38:59 AM,1668676853000,31,5,3
1636933,LOP221117000025,650 SYCAMORE ST,SYCAMORE ST,415TH,415 THREATS,1668646052000,6049833,2124331,C,06X,CCD3,11/17/22 12:47:32 AM,1668672334000,6,1,1
1636934,LOP221117000207,1111 EMBARCADERO WEST,EMBARCADERO WEST,602L,TRESPASS:,1668671142000,6044653,2118235,A,02X,CCD3,11/17/22  7:45:42 AM,1668728575000,2,1,1
1636935,LOP221117000208,WB I580&KELLER AV,I580&KELLER AV,20002,HIT & RUN (PROPERTY,1668671247000,6082964,2107804,C,35Y,CCD6,11/17/22  7:47:27 AM,1668671268000,35,5,3
1636936,LOP221117000210,7TH ST&FILBERT ST,ST&FILBERT ST,968,DEAD ANIMAL PICK UP,1668671325000,6045989,2119829,C,02X,CCD3,11/17/22  7:48:45 AM,1668671502000,2,1,1
1636937,LOP221117000211,2115 38TH AV,38TH AV,10851,STOLEN VEHICLE,1668671387000,6066521,2111471,C,24X,CCD5,11/17/22  7:49:47 AM,1668676395000,24,4,2
1636938,LOP221117000180,3009 BROADWAY,BROADWAY,WALKTR,WALK THROUGH,1668668615000,6052660,2125367,C,08X,CCD3,11/17/22  7:03:35 AM,1668674927000,8,2,1
1636939,LOP221117000213,2634 73RD AV,73RD AV,905,ABANDONED AUTOMOBILE,1668671435000,6077584,2106195,C,30Y,CCD6,11/17/22  7:50:35 AM,1668673370000,30,5,3
1636940,LOP221117000215,10221 STANLEY AV,STANLEY AV,10851,STOLEN VEHICLE,1668671547000,6084492,2098494,C,32Y,CCD7,11/17/22  7:52:27 AM,1668672912000,32,5,3
1636941,LOP221117000214,17TH ST&TELEGRAPH AV,ST&TELEGRAPH AV,SPEC,SPECIAL ASSIGNMENT,1668671528000,6050274,2121086,C,04X,CCD3,11/17/22  7:52:08 AM,1668711127000,4,1,1
1636942,LOP221117000216,5601 OAKPORT ST,OAKPORT ST,905,ABANDONED AUTOMOBILE,1668671567000,6066552,2103198,C,26X,CCD7,11/17/22  7:52:47 AM,1668682613000,26,4,3
1636943,LOP221117000218,SAN LEANDRO ST&STONE ST,LEANDRO ST&STONE ST,R10851,RECOVERED STOLEN VEH,1668671652000,6076657,2095209,C,31Z,CCD7,11/17/22  7:54:12 AM,1668671784000,31,5,3
1636944,LOP221117000217,1850 ALICE ST,ALICE ST,911N,POLICE RELATED MATTE,1668671642000,6051979,2120634,C,04X,CCD3,11/17/22  7:54:02 AM,1668675726000,4,1,1
1636945,LOP221117000221,FRUITVALE AV&WOODBINE AV,AV&WOODBINE AV,23103,RECKLESS DRIVING,1668671920000,6065531,2117466,C,21Y,CCD5,11/17/22  7:58:40 AM,1668672006000,21,3,2
1636946,LOP221117000222,1089 26TH ST,26TH ST,415LT,DISTURBANCE-LANDLORD,1668672019000,6047100,2125346,C,07X,CCD3,11/17/22  8:00:19 AM,1668676375000,7,1,1
1636947,LOP221117000224,SAN LEANDRO ST&STONE ST,LEANDRO ST&STONE ST,R10851,RECOVERED STOLEN VEH,1668672106000,6076657,2095209,C,31Z,CCD7,11/17/22  8:01:46 AM,1668717839000,31,5,3
1636948,LOP221117000223,5800 HERON DR,HERON DR,SPEC,SPECIAL ASSIGNMENT,1668672101000,6063981,2130856,C,13X,CCD1,11/17/22  8:01:41 AM,1668691857000,13,2,1
1636949,LOP221117000227,98TH AV&BIGGE AV,AV&BIGGE AV,484,THEFT,1668672283000,6071795,2092515,C,31Y,CCD7,11/17/22  8:04:43 AM,1668672288000,31,5,3
1636950,LOP221117000229,3540 MAPLE AV,MAPLE AV,CKVEH,CHECK VEHICLE,1668672463000,6068925,2117077,P,22Y,CCD4,11/17/22  8:07:43 AM,1668672463000,22,3,2
1636951,LOP221117000230,7107 ARTHUR ST,ARTHUR ST,597,CRUELTY TO ANIMAL,1668672494000,6075668,2105241,C,30X,CCD6,11/17/22  8:08:14 AM,1668681741000,30,5,3
1636952,LOP221117000232,6023 COLLEGE AV,COLLEGE AV,MACRO,MACRO TEAM RESPONSE,1668672647000,6055764,2136076,C,12Y,CCD1,11/17/22  8:10:47 AM,1668672677000,12,2,1
1636953,LOP221117000233,361 105TH AV,105TH AV,5150,MENTALLY ILL,1668672670000,6075499,2092040,C,31Z,CCD7,11/17/22  8:11:10 AM,1668681597000,31,5,3
1636954,LOP221117000231,1200 INTERNATIONAL BLVD,INTERNATIONAL BLVD,976,CAR STOP,1668672587000,6056605,2115063,C,19X,CCD2,11/17/22  8:09:47 AM,1668672778000,19,3,2
1636955,LOP221117000236,3648 MARTIN LUTHER KING JR WY,MARTIN LUTHER KING JR WY,INFO,BEAT INFORMATION,1668672900000,6050665,2127987,C,06X,CCD1,11/17/22  8:15:00 AM,1668687510000,6,1,1
1636956,LOP221117000238,4500 GILBERT ST,GILBERT ST,5150,MENTALLY ILL,1668673043000,6056040,2130501,C,09X,CCD1,11/17/22  8:17:23 AM,1668677935000,9,2,1
1636957,LOP221117000239,98TH AV&BANCROFT AV,AV&BANCROFT AV,955A,VICIOUS ANIMAL,1668673070000,6081179,2099222,C,32Y,CCD7,11/17/22  8:17:50 AM,1668681099000,32,5,3
1636958,LOP221117000240,3243 DELAWARE ST,DELAWARE ST,911C,911 HANG UP FROM CP,1668673155000,6069114,2116212,C,22Y,CCD4,11/17/22  8:19:15 AM,1668674817000,22,3,2
1636959,LOP221117000242,2162 MOUNTAIN BLVD,MOUNTAIN BLVD,912,SUSPICIOUS PERSON,1668673277000,6068130,2127093,C,13Z,CCD4,11/17/22  8:21:17 AM,1668677115000,13,2,1
1636960,LOP221117000241,2300 INTERNATIONAL BLVD,INTERNATIONAL BLVD,976,CAR STOP,1668673272000,6060050,2112381,C,20X,CCD5,11/17/22  8:21:12 AM,1668673694000,20,3,2
1636961,LOP221117000235,COLLEGE AV&HARWOOD AV,AV&HARWOOD AV,5150,MENTALLY ILL,1668672807000,6055788,2136015,C,12Y,CCD1,11/17/22  8:13:27 AM,1668680902000,12,2,1
1636977,LOP221117000247,18TH ST&MARKET ST,ST&MARKET ST,911N,POLICE RELATED MATTE,1668673555000,6047543,2122701,C,05X,CCD3,11/17/22  8:25:55 AM,1668673555000,5,1,1
1636978,LOP221117000246,360 42ND ST,42ND ST,243_4,SEXUAL BATTERY,1668673527000,6054282,2129877,P,12X,CCD1,11/17/22  8:25:27 AM,1668673565000,12,2,1
1636979,LOP221117000249,733 KEVIN CT,KEVIN CT,TEC,TEC CALL,1668673635000,6068221,2103035,P,26X,CCD6,11/17/22  8:27:15 AM,1668673635000,26,4,3
1636980,LOP221117000251,98TH AV&BIGGE AV,AV&BIGGE AV,459AU,AUTO BURGLARY,1668673831000,6071795,2092515,C,31Y,CCD7,11/17/22  8:30:31 AM,1668674132000,31,5,3
1636981,LOP221117000253,1400 23RD AV,23RD AV,976,CAR STOP,1668673911000,6060196,2112553,C,20X,CCD2,11/17/22  8:31:51 AM,1668674532000,20,3,2
1636982,LOP221117000255,COURTLAND AV&FOOTHILL BLVD,AV&FOOTHILL BLVD,901,VEHICLE COLLISION/PR,1668673986000,6066640,2109421,C,23X,CCD5,11/17/22  8:33:06 AM,1668676621000,23,4,2
1636983,LOP221117000256,3264 FRUITVALE AV,FRUITVALE AV,10851,STOLEN VEHICLE,1668674058000,6065558,2117494,C,21Y,CCD5,11/17/22  8:34:18 AM,1668692118000,21,3,2
1636984,LOP221117000257,8400 LEET DR,LEET DR,905,ABANDONED AUTOMOBILE,1668674154000,6069934,2094872,C,31X,CCD7,11/17/22  8:35:54 AM,1668679332000,31,5,3
1636985,LOP221117000254,8601 MACARTHUR BLVD,MACARTHUR BLVD,23103,RECKLESS DRIVING,1668673912000,6080969,2103372,C,35X,CCD7,11/17/22  8:31:52 AM,1668674110000,35,5,3
1636986,LOP221117000258,8400 LEET DR,LEET DR,905,ABANDONED AUTOMOBILE,1668674178000,6069934,2094872,C,31X,CCD7,11/17/22  8:36:18 AM,1668679090000,31,5,3
1636987,LOP221117000260,2601 SAN PABLO AV,SAN PABLO AV,933R,ALARM-RINGER,1668674208000,6048833,2124896,C,07X,CCD3,11/17/22  8:36:48 AM,1668674924000,7,1,1
1636988,LOP221117000259,LAUREL AV&MACARTHUR BLVD,AV&MACARTHUR BLVD,245,ASSAULT W/DEADLY WEA,1668674179000,6069539,2116828,C,22Y,CCD4,11/17/22  8:36:19 AM,1668674460000,22,3,2
1636989,LOP221117000261,2905 MYRTLE ST,MYRTLE ST,945A,AMBULANCE REQUESTED,1668674215000,6048192,2126006,C,07X,CCD3,11/17/22  8:36:55 AM,1668674215000,7,1,1
1636990,LOP221117000263,6403 FOOTHILL BLVD,FOOTHILL BLVD,242,BATTERY,1668674291000,6074821,2107476,C,29X,CCD6,11/17/22  8:38:11 AM,1668681034000,29,5,3
1636991,LOP221117000262,2729 E 12TH ST,E 12TH ST,ELEC,ELECTRONIC DEVICE,1668674290000,6061099,2110904,C,20X,CCD5,11/17/22  8:38:10 AM,1668677299000,20,3,2
1636992,LOP221117000264,85TH AV&PLYMOUTH ST,AV&PLYMOUTH ST,415C,415 UNKNOWN,1668674337000,6077738,2101773,C,34X,CCD6,11/17/22  8:38:57 AM,1668678520000,34,5,3
1636993,LOP221117000267,191 98TH AV,98TH AV,459AU,AUTO BURGLARY,1668674723000,6071778,2092529,C,31Y,CCD7,11/17/22  8:45:23 AM,1668675134000,31,5,3
1636994,LOP221117000268,522 28TH ST,28TH ST,945A,AMBULANCE REQUESTED,1668674778000,6050980,2124950,C,08X,CCD3,11/17/22  8:46:18 AM,1668674779000,8,2,1
1636995,LOP221117000270,75TH AV&SAN LEANDRO ST,AV&SAN LEANDRO ST,R10851,RECOVERED STOLEN VEH,1668674897000,6071545,2100788,C,26Y,CCD7,11/17/22  8:48:17 AM,1668688222000,26,4,3
1636996,LOP221117000269,1700 INTERNATIONAL BLVD,INTERNATIONAL BLVD,976,CAR STOP,1668674849000,6058000,2113986,C,19X,CCD2,11/17/22  8:47:29 AM,1668675843000,19,3,2
1636997,LOP221117000163,11455 LOCHARD ST,LOCHARD ST,946,TOW REQUESTED,1668667097000,6090179,2097345,C,35Y,CCD7,11/17/22  6:38:17 AM,1668674888000,35,5,3
1636998,LOP221117000271,8400 EDGEWATER DR,EDGEWATER DR,459AU,AUTO BURGLARY,1668674984000,6070321,2095597,C,31X,CCD7,11/17/22  8:49:44 AM,1668686015000,31,5,3
1636999,LOP221117000272,1400 23RD AV,23RD AV,976,CAR STOP,1668674994000,6060196,2112553,C,20X,CCD2,11/17/22  8:49:54 AM,1668675494000,20,3,2
1637000,LOP221117000273,5331 COLLEGE AV,COLLEGE AV,5150,MENTALLY ILL,1668675066000,6055943,2132598,C,12Y,CCD1,11/17/22  8:51:06 AM,1668713291000,12,2,1
1637001,LOP221117000275,3901 WEBSTER ST,WEBSTER ST,10851,STOLEN VEHICLE,1668675222000,6053049,2128605,C,08X,CCD1,11/17/22  8:53:42 AM,1668688199000,8,2,1
1637002,LOP221117000276,3848 MARTIN LUTHER KING JR WY,MARTIN LUTHER KING JR WY,246,SHOOTING AT/INTO AN,1668675314000,6050853,2128839,C,06X,CCD1,11/17/22  8:55:14 AM,1668727357000,6,1,1
1637003,LOP221117000278,1490 82ND AV,82ND AV,R10851,RECOVERED STOLEN VEH,1668675382000,6076427,2102108,C,34X,CCD6,11/17/22  8:56:22 AM,1668706709000,34,5,3
1637004,LOP221117000281,1531 33RD AV,33RD AV,945A,AMBULANCE REQUESTED,1668675577000,6063531,2110773,C,23X,CCD5,11/17/22  8:59:37 AM,1668675577000,23,4,2
1637005,LOP221117000280,E 15TH ST&16TH AV,15TH ST&16TH AV,SECCK,SECURITY CHECK,1668675554000,6057915,2114511,C,19X,CCD2,11/17/22  8:59:14 AM,1668681503000,19,3,2
1637006,LOP221117000279,900 FRANKLIN ST,FRANKLIN ST,SPEC,SPECIAL ASSIGNMENT,1668675527000,6049717,2118754,C,03X,CCD2,11/17/22  8:58:47 AM,1668720589000,3,1,1
1637007,LOP221117000282,1223 34TH ST,34TH ST,415C,415 UNKNOWN,1668675655000,6047104,2128029,C,07X,CCD3,11/17/22  9:00:55 AM,1668736773000,7,1,1
1637008,LOP221117000283,1249 87TH AV,87TH AV,10851,STOLEN VEHICLE,1668675703000,6076358,2100135,C,33X,CCD7,11/17/22  9:01:43 AM,1668694802000,33,5,3
1637009,LOP221117000284,E 15TH ST&17TH AV,15TH ST&17TH AV,976,CAR STOP,1668675746000,6058214,2114277,C,19X,CCD2,11/17/22  9:02:26 AM,1668684019000,19,3,2
1637010,LOP221117000285,629 MARTIN LUTHER KING JR WY,MARTIN LUTHER KING JR WY,415C,415 UNKNOWN,1668675811000,6047614,2118985,C,03Y,CCD3,11/17/22  9:03:31 AM,1668679518000,3,1,1
1637011,LOP221117000286,601 HEGENBERGER RD,HEGENBERGER RD,459AU,AUTO BURGLARY,1668675914000,6071251,2098367,C,31X,CCD7,11/17/22  9:05:14 AM,1668756141000,31,5,3
1637012,LOP221117000287,2600 INTERNATIONAL BLVD,INTERNATIONAL BLVD,976,CAR STOP,1668675946000,6061003,2111632,C,20X,CCD5,11/17/22  9:05:46 AM,1668676762000,20,3,2
1637013,LOP221117000288,6079 OLD QUARRY LOOP,OLD QUARRY LOOP,MSDIAL,MISDIAL,1668676034000,6080369,2110128,C,25Y,CCD6,11/17/22  9:07:14 AM,1668676034000,25,4,2
1637014,LOP221117000290,3268 SAN PABLO AV,SAN PABLO AV,SECCK,SECURITY CHECK,1668676120000,6048288,2127376,C,06X,CCD3,11/17/22  9:08:40 AM,1668724799000,6,1,1
1637015,LOP221117000289,6310 COLLEGE AV,COLLEGE AV,602L,TRESPASS:,1668676082000,6055750,2136862,C,12Y,CCD1,11/17/22  9:08:02 AM,1668730452000,12,2,1
1637016,LOP221117000291,E 15TH ST&18TH AV,15TH ST&18TH AV,976,CAR STOP,1668676139000,6058513,2114042,C,19X,CCD2,11/17/22  9:08:59 AM,1668676958000,19,3,2
1637017,LOP221117000294,94 ELYSIAN FIELDS DR,ELYSIAN FIELDS DR,918,PERSON SCREAMING,1668676283000,6088156,2103132,C,35Y,CCD7,11/17/22  9:11:23 AM,1668678317000,35,5,3
1637018,LOP221117000295,5201 WEST ST,WEST ST,5150,MENTALLY ILL,1668676645000,6050734,2132108,C,10Y,CCD1,11/17/22  9:17:25 AM,1668677995000,10,2,1
1637019,LOP221117000296,24TH ST&ADELINE ST,ST&ADELINE ST,SPCENF,SPECIAL ENFORCEMENT,1668676673000,6046556,2124921,C,07X,CCD3,11/17/22  9:17:53 AM,1668684673000,7,1,1
1637020,LOP221117000297,1300 25TH AV,25TH AV,976,CAR STOP,1668676881000,6060527,2111742,C,20X,CCD5,11/17/22  9:21:21 AM,1668680272000,20,3,2
1637021,LOP221117000299,2401 WOOD ST,WOOD ST,484,THEFT,1668676946000,6044008,2126109,C,07X,CCD3,11/17/22  9:22:26 AM,1668739518000,7,1,1
1637022,LOP221117000300,29TH AV&GLASCOCK ST,AV&GLASCOCK ST,911N,POLICE RELATED MATTE,1668676998000,6060121,2108508,C,20X,CCD5,11/17/22  9:23:18 AM,1668677026000,20,3,2
1637023,LOP221117000301,COLISEUM WY&JULIE ANN WY,WY&JULIE ANN WY,602L,TRESPASS:,1668677164000,6067505,2103459,C,26X,CCD6,11/17/22  9:26:04 AM,1668683213000,26,4,3
1637024,LOP221117000303,300 FRANK H OGAWA PLZ,FRANK H OGAWA PLZ,5150,MENTALLY ILL,1668677343000,6049900,2120557,C,04X,CCD3,11/17/22  9:29:03 AM,1668680625000,4,1,1
1637025,LOP221117000212,9938 C ST,C ST,597,CRUELTY TO ANIMAL,1668671413000,6077721,2096639,C,32X,CCD7,11/17/22  7:50:13 AM,1668680410000,32,5,3
1637026,LOP221117000305,2300 INTERNATIONAL BLVD,INTERNATIONAL BLVD,976,CAR STOP,1668677499000,6060050,2112381,C,20X,CCD5,11/17/22  9:31:39 AM,1668678101000,20,3,2
1637027,LOP221117000306,17TH ST&WEST ST,ST&WEST ST,242,BATTERY,1668677643000,6047983,2122124,C,05X,CCD3,11/17/22  9:34:03 AM,1668719880000,5,1,1
1637028,LOP221117000307,26TH AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,976,CAR STOP,1668677701000,6060983,2111622,C,20X,CCD5,11/17/22  9:35:01 AM,1668678168000,20,3,2
1637029,LOP221117000309,19TH ST&SAN PABLO AV,ST&SAN PABLO AV,929,FIRE,1668677777000,6049578,2121814,C,04X,CCD3,11/17/22  9:36:17 AM,1668677777000,4,1,1
1637030,LOP221117000308,81 ELYSIAN FIELDS DR,ELYSIAN FIELDS DR,INFO,BEAT INFORMATION,1668677768000,6087969,2103048,C,35Y,CCD7,11/17/22  9:36:08 AM,1668677769000,35,5,3
1637031,LOP221117000310,215 W MACARTHUR BLVD,W MACARTHUR BLVD,602L,TRESPASS:,1668677783000,6054384,2126907,A,09X,CCD3,11/17/22  9:36:23 AM,1668763996000,9,2,1
1637032,LOP221117000313,19TH ST&SAN PABLO AV,ST&SAN PABLO AV,929,FIRE,1668677853000,6049578,2121814,C,04X,CCD3,11/17/22  9:37:33 AM,1668677853000,4,1,1
1637033,LOP221117000312,1900 26TH AV,26TH AV,929,FIRE,1668677851000,6062071,2112750,C,21X,CCD5,11/17/22  9:37:31 AM,1668677852000,21,3,2
1637034,LOP221117000315,5000 MACARTHUR BLVD,MACARTHUR BLVD,INFO,BEAT INFORMATION,1668677893000,6073915,2111848,C,28X,CCD6,11/17/22  9:38:13 AM,1668677895000,28,4,3
1637035,LOP221117000314,24TH ST&CHESTNUT ST,ST&CHESTNUT ST,SECCK,SECURITY CHECK,1668677888000,6046864,2124823,C,07X,CCD3,11/17/22  9:38:08 AM,1668679432000,7,1,1
1637036,LOP221117000318,19TH ST&SAN PABLO AV,ST&SAN PABLO AV,929,FIRE,1668678006000,6049578,2121814,C,04X,CCD3,11/17/22  9:40:06 AM,1668678036000,4,1,1
1637037,LOP221117000317,638 JEAN ST,JEAN ST,933R,ALARM-RINGER,1668677971000,6057010,2125092,C,14Y,CCD2,11/17/22  9:39:31 AM,1668678314000,14,2,2
1637038,LOP221117000316,601 WILLIAM ST,WILLIAM ST,929,FIRE,1668677966000,6049945,2121954,C,04X,CCD3,11/17/22  9:39:26 AM,1668682604000,4,1,1
1637039,LOP221117000319,19TH ST&SAN PABLO AV,ST&SAN PABLO AV,451,ARSON,1668678023000,6049578,2121814,C,04X,CCD3,11/17/22  9:40:23 AM,1668744989000,4,1,1
1637040,LOP221117000321,1721 27TH AV,27TH AV,943,FIGHT,1668678068000,6062101,2112366,C,20X,CCD5,11/17/22  9:41:08 AM,1668678305000,20,3,2
1637041,LOP221117000320,1744 27TH AV,27TH AV,943,FIGHT,1668678031000,6062105,2112436,C,20X,CCD5,11/17/22  9:40:31 AM,1668683862000,20,3,2
1637042,LOP221117000322,8350 EDES AV,EDES AV,911N,POLICE RELATED MATTE,1668678093000,6071561,2097833,C,31Y,CCD7,11/17/22  9:41:33 AM,1668678093000,31,5,3
1637043,LOP221117000323,303 HEGENBERGER RD,HEGENBERGER RD,933R,ALARM-RINGER,1668678160000,6070702,2094333,C,31X,CCD7,11/17/22  9:42:40 AM,1668678555000,31,5,3
1637044,LOP221117000324,77 HEGENBERGER RD,HEGENBERGER RD,911N,POLICE RELATED MATTE,1668678209000,6069884,2092410,C,31X,CCD7,11/17/22  9:43:29 AM,1668678209000,31,5,3
1637045,LOP221117000325,3526 MACARTHUR BLVD,MACARTHUR BLVD,415TH,415 THREATS,1668678383000,6070365,2115891,C,25X,CCD4,11/17/22  9:46:23 AM,1668744624000,25,4,2
1637046,LOP221117000326,2651 73RD AV,73RD AV,INFO,BEAT INFORMATION,1668678474000,6077662,2106308,C,30Y,CCD6,11/17/22  9:47:54 AM,1668678524000,30,5,3
1637047,LOP221117000329,1832 99TH AV,99TH AV,933R,ALARM-RINGER,1668678607000,6080404,2097966,C,32X,CCD7,11/17/22  9:50:07 AM,1668678977000,32,5,3
1637048,LOP221117000328,863 41ST ST,41ST ST,A10851,ATTEMPTED AUTO THEFT,1668678593000,6049844,2129992,C,10Y,CCD1,11/17/22  9:49:53 AM,1668678615000,10,2,1
1637049,LOP221117000330,1300 8TH AV,8TH AV,976,CAR STOP,1668678634000,6055666,2116136,C,19X,CCD2,11/17/22  9:50:34 AM,1668679298000,19,3,2
